2024-7-12 09:34:21-log: Cannot access game frame or container.
2024-7-12 09:34:26-debug: asset-db:require-engine-code (6124ms)
2024-7-12 09:34:30-log: meshopt wasm decoder initialized
2024-7-12 09:34:30-log: [box2d]:box2d wasm lib loaded.
2024-7-12 09:34:30-log: [bullet]:bullet wasm lib loaded.
2024-7-12 09:34:30-log: Cocos Creator v3.8.3
2024-7-12 09:34:30-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:28.49MB, end 77.90MB, increase: 49.42MB
2024-7-12 09:34:30-debug: [Assets Memory track]: asset-db-plugin-register: programming start:78.66MB, end 80.28MB, increase: 1.62MB
2024-7-12 09:34:31-debug: [Assets Memory track]: asset-db-plugin-register: builder start:80.29MB, end 173.37MB, increase: 93.08MB
2024-7-12 09:34:31-debug: [Assets Memory track]: asset-db-plugin-register: project start:78.52MB, end 169.26MB, increase: 90.73MB
2024-7-12 09:34:31-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:77.91MB, end 169.28MB, increase: 91.37MB
2024-7-12 09:34:31-debug: asset-db:worker-init: initPlugin (1471ms)
2024-7-12 09:34:31-debug: [Assets Memory track]: asset-db:worker-init start:28.48MB, end 169.34MB, increase: 140.85MB
2024-7-12 09:34:31-debug: Run asset db hook programming:beforePreStart ...
2024-7-12 09:34:31-debug: Run asset db hook programming:beforePreStart success!
2024-7-12 09:34:31-debug: Run asset db hook engine-extends:beforePreStart success!
2024-7-12 09:34:34-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效2.jpgbackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\tank1photo\tank1up.png@6c48abackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效3.jpgbackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\tank1photo\tank1up.png@f9941background: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效1.jpg@6c48abackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效1.jpg@f9941background: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效2.jpg@6c48abackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效3.jpg@6c48abackground: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效2.jpg@f9941background: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: %cImport%c: C:\Users\HUAWEI\Desktop\TK2\assets\photo\photo\子弹爆炸特效\子弹爆炸特效3.jpg@f9941background: #aaff85; color: #000;color: #000;
2024-7-12 09:34:56-debug: [Assets Memory track]: asset-db:worker-init: startup start:153.21MB, end 158.94MB, increase: 5.73MB
2024-7-12 09:34:56-debug: lazy register asset handler text
2024-7-12 09:34:56-debug: lazy register asset handler directory
2024-7-12 09:34:56-debug: lazy register asset handler *
2024-7-12 09:34:56-debug: lazy register asset handler json
2024-7-12 09:34:56-debug: lazy register asset handler dragonbones
2024-7-12 09:34:56-debug: lazy register asset handler dragonbones-atlas
2024-7-12 09:34:56-debug: lazy register asset handler javascript
2024-7-12 09:34:56-debug: lazy register asset handler spine-data
2024-7-12 09:34:56-debug: lazy register asset handler terrain
2024-7-12 09:34:56-debug: lazy register asset handler typescript
2024-7-12 09:34:56-debug: lazy register asset handler sprite-frame
2024-7-12 09:34:56-debug: lazy register asset handler tiled-map
2024-7-12 09:34:56-debug: lazy register asset handler scene
2024-7-12 09:34:56-debug: lazy register asset handler buffer
2024-7-12 09:34:56-debug: lazy register asset handler image
2024-7-12 09:34:56-debug: lazy register asset handler prefab
2024-7-12 09:34:56-debug: lazy register asset handler alpha-image
2024-7-12 09:34:56-debug: lazy register asset handler sign-image
2024-7-12 09:34:56-debug: lazy register asset handler texture-cube
2024-7-12 09:34:56-debug: lazy register asset handler erp-texture-cube
2024-7-12 09:34:56-debug: lazy register asset handler texture
2024-7-12 09:34:56-debug: lazy register asset handler texture-cube-face
2024-7-12 09:34:56-debug: lazy register asset handler gltf
2024-7-12 09:34:56-debug: lazy register asset handler rt-sprite-frame
2024-7-12 09:34:56-debug: lazy register asset handler render-texture
2024-7-12 09:34:56-debug: lazy register asset handler gltf-animation
2024-7-12 09:34:56-debug: lazy register asset handler gltf-mesh
2024-7-12 09:34:56-debug: lazy register asset handler gltf-skeleton
2024-7-12 09:34:56-debug: lazy register asset handler gltf-material
2024-7-12 09:34:56-debug: lazy register asset handler gltf-embeded-image
2024-7-12 09:34:56-debug: lazy register asset handler fbx
2024-7-12 09:34:56-debug: lazy register asset handler gltf-scene
2024-7-12 09:34:56-debug: lazy register asset handler physics-material
2024-7-12 09:34:56-debug: lazy register asset handler material
2024-7-12 09:34:56-debug: lazy register asset handler effect
2024-7-12 09:34:56-debug: lazy register asset handler effect-header
2024-7-12 09:34:56-debug: lazy register asset handler animation-clip
2024-7-12 09:34:56-debug: lazy register asset handler animation-graph
2024-7-12 09:34:56-debug: lazy register asset handler animation-mask
2024-7-12 09:34:56-debug: lazy register asset handler audio-clip
2024-7-12 09:34:56-debug: lazy register asset handler animation-graph-variant
2024-7-12 09:34:56-debug: lazy register asset handler particle
2024-7-12 09:34:56-debug: lazy register asset handler ttf-font
2024-7-12 09:34:56-debug: lazy register asset handler bitmap-font
2024-7-12 09:34:56-debug: lazy register asset handler sprite-atlas
2024-7-12 09:34:56-debug: lazy register asset handler render-pipeline
2024-7-12 09:34:56-debug: lazy register asset handler auto-atlas
2024-7-12 09:34:56-debug: lazy register asset handler label-atlas
2024-7-12 09:34:56-debug: lazy register asset handler render-stage
2024-7-12 09:34:56-debug: lazy register asset handler instantiation-material
2024-7-12 09:34:56-debug: lazy register asset handler render-flow
2024-7-12 09:34:56-debug: lazy register asset handler instantiation-mesh
2024-7-12 09:34:56-debug: lazy register asset handler instantiation-skeleton
2024-7-12 09:34:56-debug: lazy register asset handler instantiation-animation
2024-7-12 09:34:56-debug: lazy register asset handler video-clip
2024-7-12 09:34:56-debug: asset-db:worker-startup-database[assets] (10014ms)
2024-7-12 09:34:56-debug: asset-db:start-database (25193ms)
2024-7-12 09:34:56-debug: asset-db:ready (39317ms)
2024-7-12 09:34:56-debug: init worker message success
2024-7-12 09:34:56-debug: programming:execute-script (5ms)
2024-7-12 09:34:57-debug: [Build Memory track]: builder:worker-init start:162.62MB, end 170.81MB, increase: 8.19MB
2024-7-12 09:34:57-debug: builder:worker-init (988ms)
2024-7-12 09:35:26-debug: Query all assets info in project
2024-7-12 09:35:26-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-12 09:35:26-debug: 查询 Asset Bundle start, progress: 0%
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:26-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-12 09:35:26-debug:   Number of other assets: 618
2024-7-12 09:35:26-debug:   Number of all scenes: 11
2024-7-12 09:35:26-debug:   Number of all scripts: 60
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ---- (4ms)
2024-7-12 09:35:26-debug: run build task 查询 Asset Bundle success in 4 ms√, progress: 5%
2024-7-12 09:35:26-debug: [Build Memory track]: 查询 Asset Bundle start:167.47MB, end 167.41MB, increase: -64.74KB
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:26-debug: 查询 Asset Bundle start, progress: 5%
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2024-7-12 09:35:26-debug: run build task 查询 Asset Bundle success in 1 ms√, progress: 10%
2024-7-12 09:35:26-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:26-debug: [Build Memory track]: 查询 Asset Bundle start:167.42MB, end 167.55MB, increase: 129.11KB
2024-7-12 09:35:26-debug: run build task 整理部分构建选项内数据到 settings.json success in √, progress: 12%
2024-7-12 09:35:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:166.72MB, end 166.73MB, increase: 13.46KB
2024-7-12 09:35:26-debug: 填充脚本数据到 settings.json start, progress: 12%
2024-7-12 09:35:26-debug: // ---- build task 填充脚本数据到 settings.json ----
2024-7-12 09:35:26-debug: run build task 填充脚本数据到 settings.json success in √, progress: 13%
2024-7-12 09:35:26-debug: [Build Memory track]: 填充脚本数据到 settings.json start:166.74MB, end 166.75MB, increase: 10.55KB
2024-7-12 09:35:26-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2024-7-12 09:35:26-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms√, progress: 15%
2024-7-12 09:35:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:166.79MB, end 166.91MB, increase: 125.25KB
2024-7-12 09:35:26-debug: Query all assets info in project
2024-7-12 09:35:26-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-12 09:35:26-debug: 查询 Asset Bundle start, progress: 0%
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:26-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-12 09:35:26-debug:   Number of all scenes: 11
2024-7-12 09:35:26-debug:   Number of all scripts: 60
2024-7-12 09:35:26-debug:   Number of other assets: 618
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ---- (4ms)
2024-7-12 09:35:26-debug: run build task 查询 Asset Bundle success in 4 ms√, progress: 5%
2024-7-12 09:35:26-debug: [Build Memory track]: 查询 Asset Bundle start:167.30MB, end 167.22MB, increase: -86.13KB
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:26-debug: 查询 Asset Bundle start, progress: 5%
2024-7-12 09:35:26-debug: // ---- build task 查询 Asset Bundle ---- (1ms)
2024-7-12 09:35:26-debug: run build task 查询 Asset Bundle success in 1 ms√, progress: 10%
2024-7-12 09:35:26-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2024-7-12 09:35:26-debug: [Build Memory track]: 查询 Asset Bundle start:167.23MB, end 167.36MB, increase: 127.63KB
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:26-debug: run build task 整理部分构建选项内数据到 settings.json success in √, progress: 12%
2024-7-12 09:35:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:167.37MB, end 167.39MB, increase: 10.97KB
2024-7-12 09:35:26-debug: // ---- build task 填充脚本数据到 settings.json ----
2024-7-12 09:35:26-debug: 填充脚本数据到 settings.json start, progress: 12%
2024-7-12 09:35:26-debug: run build task 填充脚本数据到 settings.json success in √, progress: 13%
2024-7-12 09:35:26-debug: [Build Memory track]: 填充脚本数据到 settings.json start:167.40MB, end 167.41MB, increase: 11.04KB
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:26-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2024-7-12 09:35:26-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (2ms)
2024-7-12 09:35:26-debug: run build task 整理部分构建选项内数据到 settings.json success in 2 ms√, progress: 15%
2024-7-12 09:35:26-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:167.43MB, end 167.55MB, increase: 126.75KB
2024-7-12 09:35:29-debug: refresh db internal success
2024-7-12 09:35:29-debug: refresh db assets success
2024-7-12 09:35:29-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 09:35:29-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 09:35:29-debug: asset-db:refresh-all-database (93ms)
2024-7-12 09:35:33-debug: Query all assets info in project
2024-7-12 09:35:33-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-12 09:35:33-debug: 查询 Asset Bundle start, progress: 0%
2024-7-12 09:35:33-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:33-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-12 09:35:33-debug:   Number of all scenes: 11
2024-7-12 09:35:33-debug:   Number of all scripts: 60
2024-7-12 09:35:33-debug:   Number of other assets: 618
2024-7-12 09:35:33-debug: // ---- build task 查询 Asset Bundle ---- (9ms)
2024-7-12 09:35:33-debug: run build task 查询 Asset Bundle success in 9 ms√, progress: 5%
2024-7-12 09:35:33-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:35:33-debug: 查询 Asset Bundle start, progress: 5%
2024-7-12 09:35:33-debug: [Build Memory track]: 查询 Asset Bundle start:169.57MB, end 168.80MB, increase: -785.92KB
2024-7-12 09:35:33-debug: // ---- build task 查询 Asset Bundle ---- (4ms)
2024-7-12 09:35:33-debug: run build task 查询 Asset Bundle success in 4 ms√, progress: 10%
2024-7-12 09:35:33-debug: [Build Memory track]: 查询 Asset Bundle start:168.82MB, end 168.95MB, increase: 137.22KB
2024-7-12 09:35:33-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:33-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2024-7-12 09:35:33-debug: run build task 整理部分构建选项内数据到 settings.json success in √, progress: 12%
2024-7-12 09:35:33-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:168.97MB, end 168.98MB, increase: 12.07KB
2024-7-12 09:35:33-debug: 填充脚本数据到 settings.json start, progress: 12%
2024-7-12 09:35:33-debug: // ---- build task 填充脚本数据到 settings.json ----
2024-7-12 09:35:33-debug: run build task 填充脚本数据到 settings.json success in √, progress: 13%
2024-7-12 09:35:33-debug: [Build Memory track]: 填充脚本数据到 settings.json start:169.00MB, end 169.01MB, increase: 12.96KB
2024-7-12 09:35:33-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2024-7-12 09:35:33-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:35:33-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (5ms)
2024-7-12 09:35:33-debug: run build task 整理部分构建选项内数据到 settings.json success in 5 ms√, progress: 15%
2024-7-12 09:35:33-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:169.03MB, end 169.16MB, increase: 133.68KB
2024-7-12 09:36:19-debug: refresh db internal success
2024-7-12 09:36:19-debug: refresh db assets success
2024-7-12 09:36:19-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 09:36:19-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 09:36:19-debug: asset-db:refresh-all-database (269ms)
2024-7-12 09:36:19-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-12 09:36:19-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 09:36:25-debug: Query all assets info in project
2024-7-12 09:36:25-debug: init custom config: keepNodeUuid: false, useCache: true
2024-7-12 09:36:25-debug: 查询 Asset Bundle start, progress: 0%
2024-7-12 09:36:25-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:36:25-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,871c3b6c-7379-419d-bda3-794b239ab90d
2024-7-12 09:36:25-debug:   Number of other assets: 618
2024-7-12 09:36:25-debug:   Number of all scripts: 60
2024-7-12 09:36:25-debug:   Number of all scenes: 11
2024-7-12 09:36:25-debug: // ---- build task 查询 Asset Bundle ---- (6ms)
2024-7-12 09:36:25-debug: [Build Memory track]: 查询 Asset Bundle start:170.33MB, end 170.19MB, increase: -147.21KB
2024-7-12 09:36:25-debug: run build task 查询 Asset Bundle success in 6 ms√, progress: 5%
2024-7-12 09:36:25-debug: // ---- build task 查询 Asset Bundle ----
2024-7-12 09:36:25-debug: 查询 Asset Bundle start, progress: 5%
2024-7-12 09:36:25-debug: // ---- build task 查询 Asset Bundle ---- (2ms)
2024-7-12 09:36:25-debug: run build task 查询 Asset Bundle success in 2 ms√, progress: 10%
2024-7-12 09:36:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:36:25-debug: [Build Memory track]: 查询 Asset Bundle start:170.20MB, end 170.51MB, increase: 311.52KB
2024-7-12 09:36:25-debug: 整理部分构建选项内数据到 settings.json start, progress: 10%
2024-7-12 09:36:25-debug: run build task 整理部分构建选项内数据到 settings.json success in 1 ms√, progress: 12%
2024-7-12 09:36:25-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:170.52MB, end 170.54MB, increase: 17.07KB
2024-7-12 09:36:25-debug: 填充脚本数据到 settings.json start, progress: 12%
2024-7-12 09:36:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (1ms)
2024-7-12 09:36:25-debug: // ---- build task 填充脚本数据到 settings.json ----
2024-7-12 09:36:25-debug: [Build Memory track]: 填充脚本数据到 settings.json start:170.56MB, end 170.57MB, increase: 18.04KB
2024-7-12 09:36:25-debug: // ---- build task 填充脚本数据到 settings.json ---- (1ms)
2024-7-12 09:36:25-debug: run build task 填充脚本数据到 settings.json success in 1 ms√, progress: 13%
2024-7-12 09:36:25-debug: 整理部分构建选项内数据到 settings.json start, progress: 13%
2024-7-12 09:36:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2024-7-12 09:36:25-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2024-7-12 09:36:25-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms√, progress: 15%
2024-7-12 09:36:25-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:170.59MB, end 170.71MB, increase: 120.68KB
2024-7-12 09:37:59-debug: refresh db internal success
2024-7-12 09:37:59-debug: refresh db assets success
2024-7-12 09:37:59-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 09:37:59-debug: Run asset db hook engine-extends:afterRefresh success!
2024-7-12 09:37:59-debug: asset-db:refresh-all-database (272ms)
2024-7-12 09:37:59-debug: asset-db:worker-effect-data-processing (1ms)
2024-7-12 09:37:59-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2024-7-12 09:39:38-debug: refresh db internal success
2024-7-12 09:39:38-debug: refresh db assets success
2024-7-12 09:39:38-debug: Run asset db hook engine-extends:afterRefresh ...
2024-7-12 09:39:38-debug: Run asset db hook engine-extends:afterRefresh success!
